,CL,NG,SI,PL,SB,HG,RR,LH,PA,HO,CUA,GC,CT,FC,KC,RS,C,S,W,O,UX
9-19,,,,,0.09532796605677947,0.051645786255613654,0.02405387912265259,0.07248138615402104,0,,,,,,,,,,,,
9-20,,,,,0.09528304953315889,0.05166660974990944,0.024049087611987745,0.07133579107356049,0,,,,,,,,,,,,
9-21,,,,,0.09546577213789395,0.05171990645760076,0.024204457207845684,0.07063426132655132,0,,,,,,,,,,,,
9-22,,,,,0.095511077636318,0.0517690379504181,0.024349903996931044,0.07026974510781843,0,,,,,,,,,,,,
9-23,,,,,0.09535302575050958,0.051822788991046774,0.02450104347900699,0.06992027948357958,0,,,,,,,,,,,,
9-24,,,,,0.09539903324558902,0.05181218352090141,0.024820581104193478,0.06984018527599498,0,,,,,,,,,,,,
9-25,,,,,0.09559101354363062,0.051822722523560495,0.02522342211042099,0.06939207680022581,0,,,,,,,,,,,,
10-1,,,,,0.0926963503861601,0.05158672206111418,0.005702571837694131,0.08403022387744352,-0.07178840060870323,,,,,,,,,,,,
10-2,,,,,0.09330966696435067,0.05160217915386167,0.004491412562782528,0.08300003247223743,-0.07178901300582997,,,,,,,,,,,,
10-3,,,,,0.09350681984508238,0.051621989549300536,0.0021190753742395033,0.08182941995118961,-0.07179929470790386,,,,,,,,,,,,
10-4,,,,,0.09366382541886935,0.05163121989531086,0.0011477670940702091,0.08154564169412457,-0.0716893366522002,,,,,,,,,,,,
10-5,,,,,0.09379473326384719,0.051631523271792414,6.328922135376415e-05,0.08094345293045119,-0.07171401497196558,,,,,,,,,,,,
10-6,,,,,0.09407868752690755,0.051620195829710065,-0.0011108855284186268,0.08011001016786004,-0.07170210757948951,,,,,,,,,,,,
10-7,,,,,0.0940049880845737,0.05161703040231775,-0.0006911039405084989,0.07970851490054719,-0.07166024380679292,,,,,,,,,,,,
10-8,,,,,0.09381866085791878,0.05157591715215766,0.00018398460138283523,0.07923906349620785,-0.07159312917725338,,,,,,,,,,,,
10-9,,,,,0.09362082530650351,0.05154649994183796,0.000714227368520276,0.07918319217743165,-0.07157933801661112,,,,,,,,,,,,
10-10,,,,,0.093853430987156,0.0515566846772253,0.0023377400719521305,0.07902714472657417,-0.07158180453493457,,,,,,,,,,,,
10-11,,,,,0.09393556561200984,0.051563411719489714,0.0046405673460897,0.07865918720300957,-0.07159732370958467,,,,,,,,,,,,
10-12,,,,,0.09404000494197172,0.05156851847241709,0.007632028084359828,0.07878349753941098,0,,,,,,,,,,,,
10-13,,,,,0.09437190708233457,0.0515583363374052,0.01238713089026,0.07834806001459434,0,,,,,,,,,,,,
10-14,,,,,0.09440662076245439,0.051614709136294776,0.015254231186434227,0.07733935975448798,0,,,,,,,,,,,,
10-15,,,,,0.09455870726242349,0.05165124718681995,0.01782589371661044,0.07649545791299743,0,,,,,,,,,,,,
10-16,,,,,0.09489676184279096,0.051622802550187884,0.02048075292186736,0.07585573754985932,0,,,,,,,,,,,,
10-17,,,,,0.0950066533738773,0.051614313769756746,0.021993094689282212,0.07490965754524775,0,,,,,,,,,,,,
10-18,,,,,0.09510377494557774,0.051622034453893566,0.023081995547281874,0.07357815258491715,0,,,,,,,,,,,,
10-19,,,,,0.09530310799431325,0.05167364715703982,0.024023822261215744,0.07251784145792109,0,,,,,,,,,,,,
10-20,,,,,0.09552704845162494,0.051722289028393716,0.024116443191205778,0.07151047382300472,0,,,,,,,,,,,,
10-21,,,,,0.09557365166482266,0.051751573087960474,0.024335717175490726,0.07086266892690318,0,,,,,,,,,,,,
10-22,,,,,0.09560483008036952,0.051805395044914784,0.024559606866802967,0.0702792909230924,0,,,,,,,,,,,,
10-23,,,,,0.09548324102872334,0.05184416741222044,0.024792963811769417,0.07007368867471298,0,,,,,,,,,,,,
10-24,,,,,0.09567084805439224,0.05182473913674532,0.02506876864537966,0.06955365900978111,0,,,,,,,,,,,,
10-25,,,,,0.09586545772420017,0.05182068490988918,0.02535719218609279,0.06915552558747019,0,,,,,,,,,,,,
11-1,,,,,0.09296573177630851,0.05158668371322452,0.004705450862234954,0.08405540984331641,-0.07178590091432237,,,,,,,,,,,,
11-2,,,,,0.09338305979925761,0.05161865873879863,0.0023294807067210607,0.08330656451244234,-0.07179161253181103,,,,,,,,,,,,
11-3,,,,,0.09374672645342572,0.05161981359436236,0.0014438746828903059,0.08210411737419361,-0.07178686070438832,,,,,,,,,,,,
11-4,,,,,0.09375682016524646,0.0516181236819135,0.0008384022282464209,0.081764494675995,-0.07169393892342685,,,,,,,,,,,,
11-5,,,,,0.09387374004412792,0.051625855131383395,-0.00020332844109904796,0.08105136473186594,-0.07169345106812852,,,,,,,,,,,,
11-6,,,,,0.09404149011272506,0.051615638532506856,-0.0003738642292584398,0.08042269955638404,-0.07167426153259787,,,,,,,,,,,,
11-7,,,,,0.09400328811651872,0.051594141145211575,0.00035111504695541415,0.0802366568850639,-0.07164005064479372,,,,,,,,,,,,
11-8,,,,,0.09376843655771895,0.051559597424859625,0.001331179797420622,0.07954813242006156,-0.07159367606436823,,,,,,,,,,,,
11-9,,,,,0.09380438754417962,0.05156342160496077,0.0025809091826837303,0.07941844996233013,-0.07158386201661872,,,,,,,,,,,,
11-10,,,,,0.0940818762314301,0.05157274676100467,0.0040377401275445875,0.07923050088973517,-0.07159908570836694,,,,,,,,,,,,
11-11,,,,,0.09411415949926612,0.05156782734650834,0.006217939763730238,0.0788494348288004,0,,,,,,,,,,,,
11-12,,,,,0.09437587581540934,0.05157812955596431,0.009111602318118783,0.07869117571426529,0,,,,,,,,,,,,
11-13,,,,,0.09455068629982383,0.051612736709613215,0.013412017463050837,0.07807841744195097,0,,,,,,,,,,,,
11-14,,,,,0.09456828132913926,0.05163662785536621,0.015966264608249847,0.07695472884333256,0,,,,,,,,,,,,
11-15,,,,,0.09484382095377479,0.051618640281355016,0.01832594048433087,0.07632099257815841,0,,,,,,,,,,,,
11-16,,,,,0.09489636454815639,0.05161112147540733,0.020700167055732913,0.0755707371459588,0,,,,,,,,,,,,
11-17,,,,,0.09499747951595394,0.05160171486890617,0.02214918168494164,0.07462258650855845,0,,,,,,,,,,,,
11-18,,,,,0.09510336389741696,0.05164975355802446,0.023139115846890528,0.07353250911162255,0,,,,,,,,,,,,
11-19,,,,,0.09552567821073008,0.051723893020590245,0.024085845187051032,0.07258981916910945,0,,,,,,,,,,,,
11-20,,,,,0.09562169850065777,0.051751090143963674,0.024242102347626006,0.07165751843937467,0,,,,,,,,,,,,
11-21,,,,,0.0956549903446923,0.05178636905165119,0.024526591727494877,0.0708271174845141,0,,,,,,,,,,,,
11-22,,,,,0.09570167076125913,0.05182655675879633,0.024818471390998825,0.07039565598408803,0,,,,,,,,,,,,
11-23,,,,,0.09572321977530522,0.05185282598634548,0.025020321125132156,0.0697982751759409,0,,,,,,,,,,,,
11-24,,,,,0.09591330044144294,0.0518228828564199,0.025203539511809453,0.06932918915642643,0,,,,,,,,,,,,
11-25,,,,,0.0962145789404818,0.05181658718682134,0.025499917075166138,0.0689600857676766,0,,,,,,,,,,,,
12-1,,,,,0.09306623357162748,0.05160351483969345,0.0026905940435808496,0.08429314943894803,-0.07178905754831691,,,,,,,,,,,,
12-2,,,,,0.09361623491292936,0.05161726108465745,0.0016904733763955526,0.0834820416514553,-0.07178130259185074,,,,,,,,,,,,
12-3,,,,,0.09382843511718034,0.051608972589180215,0.0011307986792166323,0.08229504985490878,-0.07178320190017479,,,,,,,,,,,,
12-4,,,,,0.09383462843226506,0.051614199486501186,0.0005252580772895232,0.08183247114599822,-0.07167687330918315,,,,,,,,,,,,
12-5,,,,,0.09385865571531601,0.05162134023355725,0.00039079096109600635,0.08129416506365077,-0.07166878362567736,,,,,,,,,,,,
12-6,,,,,0.0940388766276871,0.051594891930196396,0.0005436179110139019,0.08088280208021355,-0.07165465740469887,,,,,,,,,,,,
12-7,,,,,0.09394351127098255,0.051577757141341135,0.0013771524180328403,0.08046343974047789,-0.07163671310256796,,,,,,,,,,,,
12-8,,,,,0.0939273149404644,0.05157412805859966,0.002979718737178716,0.07975467098831474,-0.07159670856104272,,,,,,,,,,,,
12-9,,,,,0.09401872551593461,0.05157770919807967,0.0041125481313146065,0.0795902534699568,-0.07159963818660622,,,,,,,,,,,,
12-10,,,,,0.09423708070065609,0.05157616000140701,0.005515744026537505,0.07937642408742329,0,,,,,,,,,,,,
12-11,,,,,0.09441868282478667,0.05157686720469957,0.007673718624271787,0.07877945727530447,0,,,,,,,,,,,,
12-12,,,,,0.09454255971774785,0.05162656872979178,0.010297786925277122,0.0784400529191646,0,,,,,,,,,,,,
12-13,,,,,0.09468940879309552,0.05163324908147015,0.01420576417758869,0.07768200193747782,0,,,,,,,,,,,,
12-14,,,,,0.09483115865186914,0.051608237346147785,0.01656627140325179,0.07678244814800116,0,,,,,,,,,,,,
12-15,,,,,0.09485053246043591,0.05160853877725366,0.018696222770184817,0.0760432049454557,0,,,,,,,,,,,,
12-16,,,,,0.09489952866467127,0.0516000692011045,0.020944977669470014,0.07527181884883884,0,,,,,,,,,,,,
12-17,,,,,0.0950080614758179,0.05162903437543518,0.02227530352816329,0.07451321111139592,0,,,,,,,,,,,,
12-18,,,,,0.09532473952744286,0.05169802573661159,0.023264812171007464,0.07353309904227094,0,,,,,,,,,,,,
12-19,,,,,0.0956146018432366,0.05175037838345415,0.02420206225153588,0.07265296713822406,0,,,,,,,,,,,,
12-20,,,,,0.09569384950013443,0.05178322562119199,0.02442336166315823,0.07156987335608227,0,,,,,,,,,,,,
12-21,,,,,0.09574080317211149,0.051807474743679104,0.024765772054411862,0.07090001700961263,0,,,,,,,,,,,,
12-22,,,,,0.09590517125808164,0.051836088975746035,0.02502377397720775,0.07012166768049788,0,,,,,,,,,,,,
12-23,,,,,0.09594165556744222,0.05184893724378046,0.02514722862807787,0.0695784898285797,0,,,,,,,,,,,,
12-24,,,,,0.09622952952870248,0.05181901026502342,0.02534638570322405,0.06913935718665813,0,,,,,,,,,,,,
12-25,,,,,0.09640451139373046,0.05180740175487323,0.025588391151577045,0.06887409233581253,0,,,,,,,,,,,,
13-1,,,,,0.09330842217249212,0.05160375461726495,0.0020691639847242975,0.08441745910833087,-0.0717801674936005,,,,,,,,,,,,
13-2,,,,,0.09370453143533873,0.05160771518963627,0.001378151943777174,0.08359285790951626,-0.07177869378549064,,,,,,,,,,,,
13-3,,,,,0.09389772325607676,0.05160624097498027,0.0008137074836349387,0.08234664710167239,-0.07176077204880309,,,,,,,,,,,,
13-4,,,,,0.09382585534077177,0.05161106453042424,0.0010126150084345709,0.08203094863577308,-0.071655491826381,,,,,,,,,,,,
13-5,,,,,0.09387205807448927,0.05160185495815243,0.001175249881380809,0.0816865123463106,-0.07165122885635893,,,,,,,,,,,,
13-6,,,,,0.09398279057094211,0.051579816557142714,0.001465389292170162,0.08106686846361208,-0.07165052022409571,,,,,,,,,,,,
13-7,,,,,0.09407875787920902,0.05158988102571178,0.0028820698111978816,0.08060696574061114,-0.07163626996325319,,,,,,,,,,,,
13-8,,,,,0.09411804468523957,0.05158660879740892,0.004352909823908828,0.07990628044766085,-0.07161037595112862,,,,,,,,,,,,
13-9,,,,,0.09416819231025693,0.051580606216259,0.005463831060054553,0.07971492145186847,0,,,,,,,,,,,,
13-10,,,,,0.0945119332372747,0.051584019324821664,0.00689905879128694,0.07928849834149099,0,,,,,,,,,,,,
13-11,,,,,0.09457153140935758,0.05162185021598473,0.008862825676188952,0.07856346759167217,0,,,,,,,,,,,,
13-12,,,,,0.09467351784850511,0.05164466534910253,0.011248838168109713,0.07806731067540851,0,,,,,,,,,,,,
13-13,,,,,0.09492613790614972,0.05160754412931252,0.01488271310224323,0.07748791744144126,0,,,,,,,,,,,,
13-14,,,,,0.0948407627623735,0.051599942828941044,0.017033762919199117,0.07651067865781934,0,,,,,,,,,,,,
13-15,,,,,0.09485916870490137,0.0515987456501313,0.01906789514780151,0.07574935671129071,0,,,,,,,,,,,,
13-16,,,,,0.09491867168544725,0.05162563550297849,0.021148735135155194,0.07513906427893037,0,,,,,,,,,,,,
13-17,,,,,0.09522119242572614,0.051675383376755896,0.02245283769527913,0.07445645233357265,0,,,,,,,,,,,,
13-18,,,,,0.09542342843218247,0.05172464243896146,0.02343157332185976,0.07353577033321232,0,,,,,,,,,,,,
13-19,,,,,0.09568345231489585,0.0517802886121829,0.024370967350389315,0.0725065801461947,0,,,,,,,,,,,,
13-20,,,,,0.09577117771794906,0.051803100658160905,0.02465066490333381,0.07159387259278914,0,,,,,,,,,,,,
13-21,,,,,0.09592672240050569,0.051817869111294226,0.02495854099979603,0.07061223439831572,0,,,,,,,,,,,,
13-22,,,,,0.09609438794172873,0.05183389736039764,0.025139899073335845,0.06990016870568799,0,,,,,,,,,,,,
13-23,,,,,0.09623163388408182,0.051843442941859094,0.02528281807201673,0.06939049329623773,0,,,,,,,,,,,,
13-24,,,,,0.09640409230675274,0.051810405419415506,0.025439195846438858,0.0690498612514704,0,,,,,,,,,,,,
13-25,,,,,0.09647704706319354,0.05180453896053939,0.02573077198503652,0.06869478325061693,0,,,,,,,,,,,,
14-1,,,,,0.09341498243447555,0.05159616678937412,0.0017478715947166238,0.08448762018815557,-0.07177816624014513,,,,,,,,,,,,
14-2,,,,,0.09378009994621424,0.05160549359149109,0.0010610556399240645,0.08357952708017645,-0.07175849038406582,,,,,,,,,,,,
14-3,,,,,0.09388758615182898,0.051604062548999734,0.001238358140868193,0.0825214628422119,-0.07173508647694152,,,,,,,,,,,,
14-4,,,,,0.09384260800631421,0.051593827662613036,0.0016930184892931957,0.08237731669901407,-0.07164021839093954,,,,,,,,,,,,
14-5,,,,,0.0938337699036759,0.05158745776307761,0.001981763462411452,0.08182358116601735,-0.07164773092262679,,,,,,,,,,,,
14-6,,,,,0.09410724229542514,0.051591035742910935,0.0028443148515425957,0.08117904913130936,-0.07164918650073206,,,,,,,,,,,,
14-7,,,,,0.09424723878332401,0.05160045680853683,0.004152166104258742,0.08070675675970873,-0.07164621978470355,,,,,,,,,,,,
14-8,,,,,0.09425206320355273,0.051588780546120074,0.005580808390597908,0.08001797619905077,0,,,,,,,,,,,,
14-9,,,,,0.09442901271555573,0.05158772515242162,0.006745210538114859,0.07962620876827688,0,,,,,,,,,,,,
14-10,,,,,0.09464960837076816,0.05162544357472403,0.008045779410492055,0.07906843245346326,0,,,,,,,,,,,,
14-11,,,,,0.0946929531800445,0.051639180096549546,0.009834694786400104,0.07822884394511985,0,,,,,,,,,,,,
14-12,,,,,0.0948971762237307,0.051620184309977786,0.012067966048020705,0.07788114628375908,0,,,,,,,,,,,,
14-13,,,,,0.09493091736046656,0.05160009416910185,0.01542779621373482,0.07720073673721783,0,,,,,,,,,,,,
14-14,,,,,0.09485158084874648,0.051591654203560766,0.017489543321263776,0.0762211731840367,0,,,,,,,,,,,,
14-15,,,,,0.09488154697418595,0.0516227798075356,0.019383638457622122,0.07560920420071773,0,,,,,,,,,,,,
14-16,,,,,0.0951242102093842,0.051669130261494486,0.021387443512199816,0.07505826307110018,0,,,,,,,,,,,,
14-17,,,,,0.09532169397765504,0.0517018842851682,0.022661817611754884,0.07440908135359019,0,,,,,,,,,,,,
14-18,,,,,0.09550206367741458,0.051754405265456244,0.023640989778502063,0.07334802720296114,0,,,,,,,,,,,,
14-19,,,,,0.09575725008647443,0.051799115095441106,0.02458433782452269,0.07247596642232364,0,,,,,,,,,,,,
14-20,,,,,0.09594262054436846,0.051813210746115175,0.0248366382984707,0.07128133524269424,0,,,,,,,,,,,,
14-21,,,,,0.09610187474042367,0.05181722715709025,0.02507030306948628,0.07037612320679532,0,,,,,,,,,,,,
14-22,,,,,0.09635413820905697,0.05182991993769751,0.02526563838688048,0.06970884281429625,0,,,,,,,,,,,,
14-23,,,,,0.09639404753786415,0.051833787294524876,0.025373013227299006,0.06929524174600647,0,,,,,,,,,,,,
14-24,,,,,0.09647188531706484,0.05180750360767439,0.025581549602071887,0.06887467946469417,0,,,,,,,,,,,,
14-25,,,,,0.0966438856573198,0.05179576762412069,0.025856349845405243,0.0682992439316891,0,,,,,,,,,,,,
15-1,,,,,0.09350696900201066,0.051595125439235084,0.0014225424267605134,0.08444296883128058,-0.07175964620067043,,,,,,,,,,,,
15-2,,,,,0.09378077971316855,0.051603705940238324,0.0014349513649474007,0.08369036276415794,-0.07173492682757468,,,,,,,,,,,,
15-3,,,,,0.09390143042622053,0.051588579326816514,0.0018513682322173106,0.0828394188172545,-0.0717156510117476,,,,,,,,,,,,
15-4,,,,,0.09381074621973781,0.05158103101127499,0.002407071515870085,0.08248340542506162,-0.07163775279427806,,,,,,,,,,,,
15-5,,,,,0.09396074445246343,0.051597527074354686,0.003228832701475736,0.08189950981032576,-0.07164676162407833,,,,,,,,,,,,
15-6,,,,,0.0942642567429956,0.05160093673933336,0.004021138178249646,0.08125307038682658,-0.07165768499557748,,,,,,,,,,,,
15-7,,,,,0.0943656469136195,0.051601669987205924,0.005299715123163665,0.0807771766670332,0,,,,,,,,,,,,
15-8,,,,,0.09449181333116473,0.05159500528136785,0.006759575822765205,0.07993239563212204,0,,,,,,,,,,,,
15-9,,,,,0.09456384597797603,0.05162628348580958,0.007819589613324967,0.07941506275519095,0,,,,,,,,,,,,
15-10,,,,,0.09475993025999,0.05164154976873207,0.00899642469079385,0.07873613499204275,0,,,,,,,,,,,,
15-11,,,,,0.09490268819658634,0.05161688078446014,0.010680220160984358,0.07806416130367229,0,,,,,,,,,,,,
15-12,,,,,0.09490604002438939,0.05161256672761226,0.012748824549497804,0.07760434725152233,0,,,,,,,,,,,,
15-13,,,,,0.09493724965168945,0.05159252117378432,0.015952402607085327,0.0768972044964559,0,,,,,,,,,,,,
15-14,,,,,0.09487455317830733,0.05161474081495268,0.017882197424805433,0.07607496380460764,0,,,,,,,,,,,,
15-15,,,,,0.09507721234125395,0.051663756104728786,0.01971460035196928,0.07551821674110368,0,,,,,,,,,,,,
15-16,,,,,0.09522583712815924,0.05169445747978979,0.021648158351810158,0.07498870630897814,0,,,,,,,,,,,,
15-17,,,,,0.09540318190028146,0.051731321782540016,0.02290584477060975,0.07418649865397624,0,,,,,,,,,,,,
15-18,,,,,0.09558376534208957,0.0517738361878063,0.023886584186404523,0.0732767014368954,0,,,,,,,,,,,,
15-19,,,,,0.09591913435259129,0.05180896618240964,0.024761087835801665,0.0721275715235753,0,,,,,,,,,,,,
15-20,,,,,0.09610593578008449,0.05181302638300191,0.02494805777893188,0.07102121969549834,0,,,,,,,,,,,,
15-21,,,,,0.0963445399748148,0.051814679191727865,0.025191666408059282,0.0701700888072573,0,,,,,,,,,,,,
15-22,,,,,0.09649862115232731,0.05182185678313772,0.025350390027487187,0.06960519104618254,0,,,,,,,,,,,,
15-23,,,,,0.09645854117877894,0.05182952973047095,0.02550985510827781,0.0691210060040376,0,,,,,,,,,,,,
15-24,,,,,0.09662828523527313,0.05179909968464006,0.025708176644968255,0.06849633576889659,0,,,,,,,,,,,,
15-25,,,,,0.09693038340149465,0.05178596089795291,0.025903285044074766,0.06803299180630717,0,,,,,,,,,,,,
16-1,,,,,0.09352684432449544,0.051594326700989984,0.0017476672035710986,0.08451899809546026,-0.07173774391125524,,,,,,,,,,,,
16-2,,,,,0.09380241891909719,0.051589376942808,0.00199173560248901,0.08394663876278718,-0.0717169207896516,,,,,,,,,,,,
16-3,,,,,0.09387002591376685,0.05157703100379618,0.0025040585168910647,0.08293028318998888,-0.0717087458390818,,,,,,,,,,,,
16-4,,,,,0.09393265732277437,0.05159098132932672,0.0035443090258769844,0.08253540535230695,-0.07163753947265217,,,,,,,,,,,,
16-5,,,,,0.09411801080713253,0.051606510567997504,0.004302689474368009,0.08194231356900193,-0.07165496977060201,,,,,,,,,,,,
16-6,,,,,0.09437583374639345,0.0516021475073748,0.0050940874554781385,0.08130341354970144,0,,,,,,,,,,,,
16-7,,,,,0.0945853314948628,0.05160681669405988,0.006411967379488844,0.08066501540125923,0,,,,,,,,,,,,
16-8,,,,,0.09461593743851336,0.051630834510005844,0.00775789043250809,0.07973202234532725,0,,,,,,,,,,,,
16-9,,,,,0.09467337117002153,0.051641481834449665,0.008719343536727694,0.07909610546854348,0,,,,,,,,,,,,
16-10,,,,,0.09495481671707084,0.051620655174111844,0.009831135747564364,0.07856630893427755,0,,,,,,,,,,,,
16-11,,,,,0.09491276197027403,0.05161010562557377,0.011394566370976359,0.07781033638329218,0,,,,,,,,,,,,
16-12,,,,,0.09491565753085568,0.0516048442084068,0.013395026593720846,0.077309880017737,0,,,,,,,,,,,,
16-13,,,,,0.09495521191419919,0.051614273435075055,0.016409439258860514,0.07673108956082737,0,,,,,,,,,,,,
16-14,,,,,0.09505974109921188,0.05165383344031692,0.018277514039266658,0.07597553921516405,0,,,,,,,,,,,,
16-15,,,,,0.09517676147332915,0.05168799832181613,0.020055887230627505,0.0754382714656331,0,,,,,,,,,,,,
16-16,,,,,0.09530945211943359,0.051722673275276757,0.021936269515941825,0.07475506106122652,0,,,,,,,,,,,,
16-17,,,,,0.09548695242497648,0.05175111045284943,0.023179540236736695,0.07408021205710837,0,,,,,,,,,,,,
16-18,,,,,0.09574657878353265,0.051784774362796104,0.024093710766510592,0.07290364790071478,0,,,,,,,,,,,,
16-19,,,,,0.09607451263217469,0.05180917192516921,0.024869271173461594,0.07183360431508305,0,,,,,,,,,,,,
16-20,,,,,0.09633385496650694,0.051810961564531036,0.025068549211881057,0.07079242144992519,0,,,,,,,,,,,,
16-21,,,,,0.09648134887522158,0.05180810605649686,0.025275171262831454,0.07004897629584395,0,,,,,,,,,,,,
16-22,,,,,0.0965534813866801,0.05181860596617529,0.025479546169426086,0.06942830718544955,0,,,,,,,,,,,,
16-23,,,,,0.09660643769044872,0.051820289004004205,0.025632632829261183,0.06875487828244609,0,,,,,,,,,,,,
16-24,,,,,0.09689801510071461,0.05178966509031866,0.02576089807650081,0.06823678276279711,0,,,,,,,,,,,,
16-25,,,,,0.09713811822234834,0.051779971776285766,0.02581088759925469,0.06786610857960365,0,,,,,,,,,,,,
17-1,,,,,0.09356402396821004,0.05158159709820998,0.0022515824684321843,0.0847383046884077,-0.07172084353828496,,,,,,,,,,,,
17-2,,,,,0.09378071030327297,0.0515786060245112,0.002592205252749646,0.08398798505378377,-0.07171052144008398,,,,,,,,,,,,
17-3,,,,,0.09398316064168222,0.05158676012275988,0.003560434929372297,0.08297175176046671,-0.07170448772396112,,,,,,,,,,,,
17-4,,,,,0.09408372916157583,0.05159992665920458,0.004531230109886512,0.08255664977832457,-0.07164588027666484,,,,,,,,,,,,
17-5,,,,,0.0942327090990317,0.051607424558538985,0.00529039736615173,0.08196704059265102,0,,,,,,,,,,,,
17-6,,,,,0.09458344517774,0.05160707247375284,0.0061430270080049445,0.08118238177340736,0,,,,,,,,,,,,
17-7,,,,,0.09469821513928509,0.051639980621335305,0.0073627726178836185,0.08044705775482489,0,,,,,,,,,,,,
17-8,,,,,0.09471740189609253,0.05164500911781666,0.008601298424919374,0.07942770584506356,0,,,,,,,,,,,,
17-9,,,,,0.09486243777407995,0.05162196613716623,0.009515802237783815,0.07893070627536218,0,,,,,,,,,,,,
17-10,,,,,0.09496331623863155,0.051614200993579246,0.01054467789853861,0.07831081732972646,0,,,,,,,,,,,,
17-11,,,,,0.09492329726062337,0.051603123842254135,0.012073159441127962,0.07753662573092011,0,,,,,,,,,,,,
17-12,,,,,0.09493555095677685,0.05162474610642971,0.013963782680929218,0.0771438693531173,0,,,,,,,,,,,,
17-13,,,,,0.09512649140132197,0.05165124943621597,0.016859576188176077,0.07661197720017159,0,,,,,,,,,,,,
17-14,,,,,0.09515576635971168,0.05167738431496496,0.018675947407955286,0.0758866466611047,0,,,,,,,,,,,,
17-15,,,,,0.09525954102657243,0.0517150771503829,0.02041500748696636,0.0752029198422874,0,,,,,,,,,,,,
17-16,,,,,0.09539476098717553,0.051741943243925816,0.022247183904604704,0.07463372881012172,0,,,,,,,,,,,,
17-17,,,,,0.09564652867807205,0.05176286326273663,0.02341365148868099,0.07368525514521321,0,,,,,,,,,,,,
17-18,,,,,0.09590307881572735,0.051786491299303114,0.02423271347351304,0.07258532244400341,0,,,,,,,,,,,,
17-19,,,,,0.09629143838795812,0.05180752884601291,0.024986381870262548,0.07157322803270962,0,,,,,,,,,,,,
17-20,,,,,0.0964639279520134,0.05180503720752345,0.025153598565549943,0.07064725926994309,0,,,,,,,,,,,,
17-21,,,,,0.09653482665799788,0.051805857505302845,0.02540070709580018,0.06986084659500422,0,,,,,,,,,,,,
17-22,,,,,0.09668807110646953,0.051810556616454465,0.025596394082840264,0.06906915759499496,0,,,,,,,,,,,,
17-23,,,,,0.09686170887346023,0.051810163132459605,0.025686291694217316,0.0684987710615114,0,,,,,,,,,,,,
17-24,,,,,0.09709582567859158,0.051783780512742385,0.02568220384682654,0.0680706383058325,0,,,,,,,,,,,,
17-25,,,,,0.09732276865402303,0.05177495140580124,0.025675725623243495,0.06774070323896351,0,,,,,,,,,,,,
18-1,,,,,0.09355870248497056,0.051572034207882,0.0028023739374595765,0.08475246155506164,-0.07171476478198484,,,,,,,,,,,,
18-2,,,,,0.09389381889230665,0.05158785186173833,0.0035783750585779376,0.08398818993011245,-0.07170656251145067,,,,,,,,,,,,
18-3,,,,,0.09412496155464091,0.0515955641804604,0.004483852675482307,0.08298416989167623,-0.07170876856126751,,,,,,,,,,,,
18-4,,,,,0.09419534130666742,0.051601254707100995,0.00544595813253649,0.0825632898309741,0,,,,,,,,,,,,
18-5,,,,,0.09443743954287898,0.05161189023550107,0.006264262736916595,0.08183045064230217,0,,,,,,,,,,,,
18-6,,,,,0.09469144234946308,0.05163849954602224,0.007047105087044519,0.08096218925458665,0,,,,,,,,,,,,
18-7,,,,,0.09479100425452745,0.05165299079861958,0.008173167355822053,0.08013030222822147,0,,,,,,,,,,,,
18-8,,,,,0.09489505675067123,0.05162650991193878,0.009353554428279379,0.07926891874639493,0,,,,,,,,,,,,
18-9,,,,,0.09487687265431202,0.05161592970136709,0.010202225846669447,0.07868212119599187,0,,,,,,,,,,,,
18-10,,,,,0.09497236990441618,0.05160750960692395,0.011225062295254542,0.07803596093798452,0,,,,,,,,,,,,
18-11,,,,,0.09494316302107512,0.05162215028132982,0.012675329782002288,0.07738166139314087,0,,,,,,,,,,,,
18-12,,,,,0.09509987662658675,0.051659236081711066,0.014510817007293807,0.07702232710870972,0,,,,,,,,,,,,
18-13,,,,,0.09521495557531445,0.051673772860566784,0.0173074700491056,0.076504805627329,0,,,,,,,,,,,,
18-14,,,,,0.0952363161641036,0.05170368331649337,0.019086137018575335,0.07564994275972318,0,,,,,,,,,,,,
18-15,,,,,0.09534384898790342,0.051733827227984704,0.020787890698278893,0.07507520065873885,0,,,,,,,,,,,,
18-16,,,,,0.0955511765860856,0.05175367665998254,0.022516564737904452,0.07423529985751076,0,,,,,,,,,,,,
18-17,,,,,0.09580041636665936,0.051765805981778545,0.02358044926355827,0.07334497361188189,0,,,,,,,,,,,,
18-18,,,,,0.09611730444252328,0.051786275377755014,0.02437691806575737,0.07230107388344653,0,,,,,,,,,,,,
18-19,,,,,0.09641738201300505,0.0518021825059432,0.02507048944606029,0.07139726391875711,0,,,,,,,,,,,,
18-20,,,,,0.09651609396043345,0.05180309022229332,0.025278222747037157,0.07044071614848456,0,,,,,,,,,,,,
18-21,,,,,0.09666364965419347,0.05179897526023608,0.025515015651377867,0.06949865290495673,0,,,,,,,,,,,,
18-22,,,,,0.09692549203974746,0.051801535674370076,0.025648684120044982,0.06881320765876923,0,,,,,,,,,,,,
18-23,,,,,0.09705085767212067,0.05180346625768472,0.025615935656001093,0.06833146226486646,0,,,,,,,,,,,,
18-24,,,,,0.09727295241306495,0.05177882485298781,0.025561593933172224,0.06794468216103754,0,,,,,,,,,,,,
